ProteinIndex,OOB_score
A0A0P0VGY9,0.687167324018864
A0A0P0YAA9,0.4071729427048604
A0A3Q7HCZ4,0.983113607603358
A0A3B6HWA4,0.9781343726230772
K4D7V5,0.09325424293852008
A0A3B6RMX2,0.9448595312614937
Q2QNC7,0.9728897779863547
F4KBH3,0.9762789277188937
K4AV30,0.2143937932776595
A0A8D9CVV3,0.087509511653659
A0A2K1KJP9,0.9652912147750701
A0A3B6RMQ5,0.13690780215791473
P00835,0.4162137800255454
A0A3P6AIV5,0.9207040007758871
A0A0P0V419,0.9658503825040355
A0A3Q7F2D5,0.9703802108457871
A0A804PGQ4,0.9410150526988607
A0A3P6ARE0,0.9625823323379076
A0A3Q7I161,0.9928085638084848
A0A2K3DQL0,0.9867599966360528
A0A3B5ZSD0,0.9632802700934485
A0A3Q7I6Z8,0.9887676088370796
A9RLI7,0.9867954980098717
A0A0P0W5X6,0.7750966698430002
C0HF73,0.9628616188059225
Q6NKS1,0.984462552847745
Q93YW3,0.9743822918547533
A0A2K1JPK1,0.981106530365405
A0A0P0WPN1,0.10733150425764042
A0A804R2B4,0.9004033198450173
Q84Q92,0.9800467079593338
A0A1D6P393,0.978732815878764
Q8VY08,0.9748234947940313
A0A3B6AVE9,0.9762078597750233
B9G815,0.9742682318721154
A0A0N7KL58,0.12170293653465934
A0A3Q7HL54,0.9769727531781133
A0A7I4AS10,0.9557140148273021
Q0ILZ7,0.9183257553909019
A0A2K3E2N5,0.9701384183314293
A0A804Q9Y5,0.9794784269097399
Q2HIG9,0.991335476307343
A0A0P0XRW9,0.965713613166188
A0A8D9GUY3,0.9767959457081917
A0A8D9H9B8,0.6079721173485162
A0A3P5YQ34,0.9664842559991769
A0A3Q7J186,0.9382164599947405
A0A7I4AYW1,0.9779406475146092
A0A804RJQ6,0.9668278386755524
A0A804QL99,0.9587944912903187
A0A3Q7EZB6,0.07338421921608007
A0A2K3CT62,0.964160776192378
A0A3B6SFV7,0.9691445018564524
B9F9A0,0.1605634615807197
A0A2K3DX67,0.9799694163191461
A0A8D9HIY8,0.9883508146171187
A0A2K3DLR0,0.9798419886335192
Q9LU24,0.9582084999173373
A0A3Q7J4Z0,0.29882499785411315
A0A3B6TE86,0.9661263889031989
Q2QUZ8,0.6569746483560183
A0A804QF55,0.7981449471900247
A0A2K3E7L9,0.9684712541878342
F4HVZ1,0.983194383374338
A0A3Q7FSS5,0.9715043212677846
B3H5V3,0.972025649866207
A8J5B8,0.9826131622462535
Q8GYN2,0.5448578072976428
A0A3Q7ET52,0.9507018831043641
F4J117,0.9871181706774794
B4FVQ8,0.9603638653753284
A0A3P6BG43,0.9480023195421926
Q5VNN5,0.979355517511366
A0A0P0XGT3,0.7438466158745617
A0A3P5Z680,0.9261710117179286
A0A3Q7HZH7,0.9506627679259505
A0A2K3D5L8,0.9782481785201955
A0A7I4BPV1,0.9545661493075771
A0A2K1L222,0.062257752866701564
P46642,0.9396506071463964
A0A2K3D3C2,0.9876355556218112
A0A3P6BQM2,0.9859962681275449
B4FUZ5,0.9728490717073841
A0A3B6DCS9,0.6873882744135891
A0A3B6GZJ2,0.9850576174959974
A0A3Q7GD07,0.9796872941954385
A0A3Q7FSK4,0.3434949235277874
Q9FI65,0.9594946871192415
Q10SL2,0.9879272545351846
P03010,0.9750379871278448
F4IQ07,0.9917304780394812
A0A2K1J1Y4,0.06691473304560806
A0A3Q7IHS4,0.4294311365708268
A0A3P6BFN3,0.8260273632914416
Q84VW1,0.19634013134578848
A0A8D9GVD7,0.9573576313764118
A0A2K1JBW6,0.9779152363182105
A0A3B6KFG5,0.5263418078586799
A0A1P8AU14,0.706967205376748
A0A397ZHJ3,0.9538458816263732
W5A3D9,0.4156216871378517
A0A2K1ID27,0.9731562621888203
A0A2K1L8P9,0.8246683574381042
A0A3Q7JA17,0.9386402920260135
C0HGB4,0.9865248159004965
A0A0P0VSQ2,0.9877851482482198
A0A3B6KQB3,0.9171148543429194
A0A2K1KFF2,0.987329746671186
A0A3P5Z9G0,0.9681313065989228
A0A3B6R9B2,0.13957305203080594
A0A3Q7GST2,0.9777735362595052
A0A3Q7H403,0.3302539757957549
F4I431,0.8166428369927956
B7EPH5,0.9819124118349253
A0A804NQ01,0.9652802274853818
A0A3B6IYA1,0.9743871890286593
A0A2K1IE15,0.9915108830001188
Q0DBU7,0.9743615710240884
A0A2K1KBG1,0.964586678968793
A0A2K1JUN4,0.08847897183155949
A0A3B6PG51,0.9788747784659455
A0A0P0V3Q8,0.861544414772917
A0A7I4EPU9,0.49700837600635756
A8HPG8,0.9677241526484928
A0A3B6TEG1,0.9689039189307384
Q6NPH1,0.20154181558008402
A0A3P6BXD6,0.9760269414745533
A0A3P6A9W5,0.9911279962509372
A0A2K1ITK9,0.9763008119636538
A0A3B5ZQB8,0.968509354863006
A0A2K3DCH7,0.9751860990564287
A0A0P0WQ59,0.7371117107403721
A0A2K3D9N2,0.9530414089654975
Q0JEX0,0.6728705241623408
Q67UQ2,0.9372523670240518
A0A3Q7G7Y4,0.9660151571813864
A0A0P0V7K5,0.9778422056350251
Q5JKR3,0.9678005406718657
A0A7I4CKW0,0.982974402203014
A0A3Q7GNC8,0.9874849590857974
A0A0N7KQS3,0.9853796801053936
A0A2K1ICR5,0.38636339700514605
A0A3B5XWY3,0.9154427854138862
A0A0P0W723,0.7362747452405822
A0A3B6FWF0,0.9705368855716238
A0A804NSC0,0.8151921906300112
A0A0P0Y391,0.17155505238415483
A0A3B6A2B8,0.9398247254217018
Q9SAU2,0.949008616439055
A0A3Q7IYJ8,0.5684088930708469
F4JZU2,0.9732405102518544
A0A3B6SBK0,0.9793425226484532
A0A2K3DZM2,0.9399331867424442
A0A0P0V3X1,0.9777215922572537
A0A0P0V7Y2,0.9833871485051116
A0A3Q7HIZ9,0.9904698931061717
B9FEM6,0.9705421431976238
A0A3Q7FG22,0.9519049641673871
A0A2K3DE39,0.976404703239662
A0A8D9GNC4,0.9789027014783085
A0A3B6B1L5,0.9634756580378369
A0A0P0XE21,0.09289772224629061
A0A3B5XVJ8,0.9480525126475
A0A2K3E3B0,0.967420631612692
B6T2T7,0.9650968120532436
A0A8D9LVL7,0.9808561907004223
Q5W6T6,0.3617635772644165
A0A2K1JRQ6,0.08358952118418599
C0P4T5,0.9774765258024957
A0A804NS30,0.991349608100742
A0A3B6H025,0.9225113003996535
A0A3B6HTJ3,0.9435409579253052
A0A2K1KQ53,0.19166309569324314
A0A8D9G6I5,0.986374596007327
A0A3B6EIF6,0.9810070142312264
A0A3B6RT99,0.34276806940758214
A0A2K3CWE1,0.9695331254941383
A9SS86,0.9768321086349188
A0A3B6ASL9,0.12051991683427163
A0A3B6R7C9,0.9808606697213965
A0A2H1ZEE3,0.9336917881751573
A0A3B6EL45,0.948468703894737
A0A2K3DMN3,0.9777918364445674
A0A2K1KJL1,0.05283624692498265
A0A397Z626,0.9776654534328462
A0A2K3DAZ3,0.9580221369398447
A0A7I4DLP2,0.9706072732417517
A0A3B6GY84,0.9665353987141532
A0A3Q7I9R6,0.40335827757443693
A8J7X6,0.9793856367597478
A0A1D6M9U6,0.9189075594545891
Q7F0N5,0.9207746779349708
A0A2K1IA46,0.11085117116246072
A0A7I3ZWH1,0.07236089879901574
A0A2K3DXI5,0.983856881803223
O22909,0.9909587205090317
A0A2K3DXT0,0.9726242922907402
A0A2K1IE96,0.9782207052052262
Q2QW44,0.9591416613304249
A0A0P0Y5E3,0.9738565183588467
A0A3Q7I248,0.9925120920434166
Q6AWY1,0.9888876063747422
A0A3Q7IC55,0.987112020773504
A0A0N7KLJ0,0.08802907512049363
A0A3B6JR72,0.4070164049311037
A0A0P0VIR0,0.07559909331447735
A0A3Q7GA50,0.9870319640031306
A0A8D9H8C8,0.9643754035682709
A0A3Q7JPJ7,0.2889130334433979
Q8LMQ6,0.9729805528100133
A0A0N7KKN8,0.10653603935208394
A0A3B6LD45,0.9841318835883323
A0A7I4APA8,0.9833012940679166
A0A804RGK3,0.9816753274901329
A0A804PQI0,0.9812137424793015
A0A3B6DI23,0.9507230836019269
A0A0P0XI50,0.1413617121809529
A0A0N7KPD9,0.3416772615560987
C7J9Q1,0.3565025868170877
A0A3B6NTY1,0.9858162384005622
A0A804NJM0,0.9497817292067702
A0A2K3E7I3,0.9816199490299724
A0A0P0VHI3,0.9580480170084437
A0A8D9D6H1,0.9857267717918308
A0A3B6TLK2,0.9721322708966934
A0A3P6D5S6,0.9933100162837034
A0A0P0XUR4,0.9570615095355947
A0A398A9I7,0.9726386934391382
Q9CA98,0.9856362945952659
A0A2K1L7D9,0.9687219642636815
A0A0P0WWE4,0.7234173907945494
C0P4P7,0.9680574948662111
A0A7I4D2D9,0.9902541581558358
A0A3B6EMQ0,0.9832830162311361
Q8LDD3,0.9632003036679642
A0A2K3CYD3,0.9880337522939108
A0A3B6ASD9,0.24815010953184136
A0A8D9MEW2,0.9583947773034517
A0A2K3CNA2,0.989848356243626
A0A8D9M5J3,0.22165425986157256
A0A3B5YZW5,0.5261982895810711
A0A0P0W167,0.9414723872509397
B9EWA7,0.07222936267615342
A0A3B6DDM3,0.9431743310894128
A0A2K3DWM9,0.9822680766158691
A0A8D9GGM3,0.2729622808746434
A0A1P8AP70,0.9627940566049494
A0A077RZ55,0.9751504971291384
A0A2K1KTQ2,0.9707727085649532
O65669,0.969351054067576
A0A3Q7F3A6,0.9823972737614524
A0A3Q7HYJ7,0.97686434152698
A0A3B6EA98,0.9830618070432686
A0A2K3DVV3,0.9740564773967602
A0A2K1IPF1,0.9779505829001469
A9S7L6,0.9834189804054138
A0A3Q7EUQ8,0.9670387823265049
A0A0P0WA99,0.1338324216035111
A0A0N7KQJ7,0.9537257183424868
A0A3P6BPV7,0.967008980052076
A0A3B6NNH6,0.9904842544002885
A0A0N7KJC4,0.9899920550306315
A0A3B6CFL0,0.5923742652045109
B6IDH3,0.9673420418813825
A0A2K3CPJ3,0.9880863216111762
A0A1D6F598,0.9932606448960964
A0A3Q7I321,0.9658555574426179
A0A2K1KHW2,0.21835750072918186
Q9FWN9,0.9562728470142172
P42738,0.9805228360579588
A0A3Q7HVE9,0.9556944871831188
A0A3B6MMP2,0.49125121858837645
Q7FAM5,0.9907201725314644
Q0DFG5,0.9721399016609272
A0A3B5XTP8,0.954737239718218
A0A3B6JPW7,0.9905566489917478
A0A3B6NVM5,0.968154073422936
A0A3Q7EZV2,0.9903996932019643
A0A3B6RKI1,0.6226548822452443
A0A3B6A3N0,0.9924919519424859
A0A077RPL9,0.961739937862993
A0A2K3CQN2,0.9931023678023769
A0A0P0W894,0.14352188802613064
A0A3B6SCP9,0.9779889405167677
P0C410,0.052164493106173535
A0A0P0X9I9,0.878291769318935
A0A3B6NNH9,0.9927214939305326
Q93Z27,0.9857204162126618
F4J3G5,0.9815999474174147
A0A2K1JR06,0.9703063592270975
A0A3B6QDN2,0.9374503018464075
A0A8D9G4S3,0.9756326749886849
A0A3Q7G5C7,0.9798745785902893
Q9FGY9,0.9756426067682707
A0A2K1IHC0,0.6249808670960436
A0A804QIN0,0.3683513243420118
A0A397Y3Z8,0.9866263781860161
A0A3Q7HB13,0.9708598301608663
A0A3P5ZC19,0.9905766956957703
A0A0P0VV20,0.9696965167076744
K7VJJ3,0.9795809680314672
A0A0P0VG10,0.8177230871373201
A0A0P0WHP4,0.8695817766307129
A0A3B6NM65,0.7831716606331911
A0A3B6C9B3,0.8835003498600819
Q0WT48,0.9791698272020269
A0A804MCV9,0.7415347890160615
A0A3B6QLE8,0.9702389721158099
A0A0P0V970,0.2206060422690478
A0A1I9LRS2,0.1434974566658843
A0A2K1JS68,0.9850527918013406
A0A8D9LZN5,0.9827774557977275
A0A3P6B6J7,0.9774750873306576
A9TL54,0.9801777006872423
Q6ERD1,0.9663124233739774
A0A7I4A1I5,0.15915723456604505
A0A0P0XAX8,0.9842306391466452
A0A0P0WPU1,0.9692341788042466
A0A3P6AG94,0.9663320610528465
A0A2K3D5R7,0.9678675685006145
Q10P54,0.9896770287514255
A0A804UHK8,0.9825089394606447
K7W3R4,0.9846337462939129
A0A3B6SJ69,0.9596860062051558
A0A3Q7FDE1,0.11019937693608724
A0A7I4A3P4,0.9067743204894276
A0A0P0VHL9,0.9850257215107844
A0A3B6RH68,0.9671455384205646
A0A2K1J9U5,0.11045649631430367
Q10NQ8,0.910409947835543
A0A3B6AQI6,0.6310189867015688
A0A3B6EEU0,0.9767863968088709
A0A3B5Y5A3,0.7689035977947732
A0A0N7KFG6,0.3486687549495768
A0A077S4S6,0.9824137028928527
Q0JR55,0.8642049757842843
Q8VYU9,0.9714092441562129
Q9FFE3,0.969012660246634
A0A3B5Z0T4,0.9764636187260051
A0A8D9GJT5,0.9719931881176741
O04195,0.9511863974006193
A0A2K1J7P8,0.9796783433865194
Q6L5C3,0.6743515230761347
Q60DG6,0.9795712096623305
A0A3B6AY29,0.9765869358045279
B4FQD4,0.8017878379406287
Q9ZU12,0.9686482484493949
A0A3Q7GUK2,0.985778966183285
A0A3B6B7Y6,0.9895404523679047
A8JCS8,0.9303271695222166
A0A804QTJ3,0.9713702649564719
A0A8D9HJU2,0.18809261610318673
A0A2K3DID6,0.9772376740598129
Q67UT3,0.9738875745771286
Q0IMW0,0.9914469698400136
A0A2K3CRN3,0.9605657721756605
A0A0P0Y850,0.9605733026914259
A0A1P8B1A7,0.9162425234645633
A0A2K1KVN0,0.9717526639065798
A0A8D9D4V1,0.9758969534730982
A0A0P0WDI4,0.9874961276587514
A0A2K1JVD9,0.034629515764484385
A0A8D9HF27,0.9121037538174126
A0A2K1IHC8,0.9713398669708359
Q6Z1B9,0.99037824843311
A0A2K1K7U6,0.13582367457458938
Q8GWL1,0.9864083043985794
A0A804U9B0,0.940601029141136
A0A2K3DIJ0,0.9636624209890357
A0A3B6HSU6,0.9868370060514812
A0A2K1IUL4,0.1489052756376945
A0A8D9M1U7,0.7588023049215799
A0A0P0XAQ7,0.3040046513348265
A0A0P0WWS8,0.32957703591256243
A0A3Q7GMR3,0.9580182483800351
A0A2K3DQU6,0.8314050404332158
A0A2K1ILR7,0.05683726265266156
A0A2K1J7X6,0.11805388262101932
A0A2K3DBN7,0.9530426171686486
A0A0P0WGL7,0.2028729309203919
A0A2K3CRM2,0.955042188916605
A0A0N7KGS9,0.27853523000644137
A0A3Q7IFL4,0.8383655564025629
A0A3Q7GZF1,0.9652888303607183
A0A3Q7INA0,0.9836459592322303
A0A2K1IC85,0.9795968263501907
Q7F0Q5,0.9563601531984687
A0A3B6CCU9,0.8647554648167529
A0A2K3DPA1,0.9928514885837625
B6SY02,0.9835317497047309
Q0DNE0,0.9887861920775858
A0A3Q7FR83,0.9665288660193906
A0A0P0WDW5,0.10175543731265001
A0A3B6ERH9,0.9801201981815754
A0A3Q7IBY1,0.988827298292454
F4IYB7,0.9582627162742609
A0A7I4A8R1,0.9882584155077488
A0A2K3E5M6,0.9897136715639776
A0A3Q7EFJ5,0.3463679314598541
A0A397ZDH9,0.9763072363879518
A0A2K1L428,0.2223274101941008
A0A2K3D294,0.9910568726429149
A0A3Q7JDR1,0.9849207656634407
A0A3Q7G034,0.9488106489053469
Q0JF58,0.9874070316336142
A0A1D6LA51,0.9793510100661613
A0A2K3CY64,0.9818191762490106
B4FK85,0.9786252701869486
A0A3P6CMK4,0.9928624503803809
A0A3Q7H7U6,0.9842976208551117
A0A3Q7G9B8,0.9563713363710553
A0A3P6CG79,0.9920979166090623
A0A3P5YSG4,0.9748656565277167
A0A804Q381,0.9696144978567353
A0A0N7KHB8,0.3107296321721653
A0A2K1JYI4,0.16712836788663127
A0A8D9HKI3,0.7828134266992457
O82301,0.9710437376920268
A0A2K1JQ81,0.9891443691869688
A0A2K1JCL1,0.4139760342538876
A0A3P6D437,0.05639193022478988
A0A3B6RFJ9,0.7794959010162186
A0A0P0V1U1,0.8043815951692039
A0A3B5Z2M4,0.9768846061882787
A0A2K1J7T5,0.9833393296009163
A0A2K3DZ19,0.9831284010696965
A0A3Q7FKA4,0.9635809611407824
A0A2K1J7U3,0.984348864348772
A0A0P0Y2W7,0.7124414834122538
A0A2K1ITJ2,0.9855161669594815
A0A8D9HHN4,0.9901797421421732
A0A2K1IJV1,0.9852090059351408
A0A2K1K254,0.06924495398582735
A0A3B6QIF3,0.9790374413299946
A0A0P0Y3M9,0.9596610160713663
P92543,0.9327769210234765
A0A0P0X4X5,0.9682574356028796
A0A2K3CTA1,0.9616553975421193
A0A8D9HQL3,0.6202652242639727
A0A3B6B9R6,0.9872441170658642
A0A2K3DXE6,0.9602195279023139
B4FAZ6,0.986568718354364
A0A0P0W6S1,0.5318041630405201
A0A3B6NPK9,0.9871173836594106
A0A2K1IXM8,0.9723918034139548
A0A3B6T7Z3,0.9243178519469825
A0A3Q7II41,0.05501192003322365
Q5Z5C9,0.9600834745666639
Q8H8V9,0.9827446211072409
A0A1I9LQ20,0.9704082270601679
Q5XVA1,0.9815415382857567
Q9SNV7,0.9933042324305782
A0A804U999,0.5857548312732708
Q0D8X7,0.9578448754138652
A0A3Q7G282,0.5927892016064535
A0A3Q7G5V8,0.9849777232361858
A0A2K1L6S0,0.9932509597159854
A0A804NCX6,0.9787549953978026
A0A3Q7HUL1,0.9630874231298546
A0A804Q5X7,0.9374895308659609
A0A2K1JU47,0.9882418085738301
A0A3Q7F952,0.9860409152799317
A0A2K3CWZ4,0.9930412701074465
A0A2K3CRJ1,0.9716113605339681
A0A2K3CP22,0.9874138808304044
A0A2K3DWR8,0.990798838405623
A8I020,0.9760126634062943
A0A8D9DC92,0.4471720411903472
B6U8M9,0.9798896646730322
A0A3P6CX29,0.9642324894394941
Q6K670,0.07304892457995363
A0A3B6LNX0,0.9440991878342471
A0A3B6RNQ4,0.9514364950685195
A0A3Q7J2G7,0.985818788683019
A0A8D9GIL3,0.9605710498382848
A0A0P0WR69,0.9352278538979388
A0A3Q7HIV8,0.9754022572544412
A0A8D9DHH9,0.3307800871741311
Q9SM50,0.9513993805466758
A0A3P5ZGQ4,0.9709446993306677
A0A7I4DVE8,0.3684993925123763
A0A3B6FK66,0.9665824876997376
A0A7I4C4Y6,0.9849465984677167
A0A3Q7GS23,0.9439704482229305
A0A1I9LNZ7,0.9931283228876054
A0A3Q7HRF6,0.08044321367611426
A0A3B6ES09,0.9637523624546372
Q9SE97,0.9881970737818829
A0A2K1KA28,0.2914012187459444
C0HGM9,0.9608740323050327
Q9STE5,0.9771466312777864
A0A2K3CW42,0.25612330385272547
A0A3B5YRK3,0.9881928217951186
A0A8D9HEY8,0.0800436397022853
A0A3Q7ER56,0.9737792991399168
A0A8D9HBI0,0.24959117443690498
A0A2K1L7U6,0.11985876879613618
A0A3P6C6H8,0.9803274494367702
A0A0P0VQV2,0.8648808141646591
A0A3B6CBZ4,0.9680976591089425
A0A3Q7HWC7,0.9603113968234406
A0A804MAQ2,0.9650023932206158
A0A0P0V7I7,0.09532650940073698
A0A3Q7H998,0.9725710715441274
A0A8D9HZC9,0.9869140387353661
F4JPA9,0.9750524119661973
A0A2K1J018,0.9550172677823663
A0A3B6LLV1,0.9197308264856391
A0A0P0WH23,0.17240804277153735
A0A0P0XHE3,0.9229819660658717
A0A3P6CM58,0.952340269488958
A0A0P0WKD7,0.9700448410892716
Q10MY7,0.967452590163045
A0A804LQJ0,0.9882373823010839
P0C8P5,0.9437741787485525
Q7XU31,0.907660108332065
A0A7I4E2C5,0.9204219016480084
A0A8D9CNM8,0.9639422775816068
A0A3Q7HG39,0.9416209354228877
Q60EM1,0.9722277912337314
F4I9P7,0.9882612163310364
A0A2K1KGE6,0.06869501622788798
A0A0P0XJP3,0.7127638947034632
A0A0P0YCQ4,0.9279667676765425
A0A2K3CVQ4,0.9898745923042417
A0A8D9G452,0.9779555367886086
A0A804P6S3,0.9774028862473416
A0A3Q7F9E9,0.5924012818534231
A0A3P6CKR4,0.9733923780387046
M4ERJ4,0.9708082507465275
A0A1I9LP65,0.988434699515014
A0A2K3DQA7,0.9739704597243792
A0A2K1JMP8,0.5832636144484764
A0A3Q7J8U6,0.11010015136551828
A0A3B6ITF6,0.9479827532045461
A0A1D6LNK8,0.9813853485830176
B4FGE2,0.9803315203371901
A9RKS6,0.3752791883761798
A0A804LYJ8,0.9791433422325223
Q3EB24,0.06966454763575798
A0A3B6MM51,0.9720483702901458
A3BIU9,0.47380608156998966
B6TM53,0.9638262749974283
A0A3B6AWX5,0.9771983027436815
A0A2K1KUP3,0.9702467995381175
A0A804MD82,0.9831263993976816
A0A3B6KJ94,0.9756995417926896
Q69SI7,0.9904249487985219
A0A1P8BEU1,0.9617552011069415
A0A0P0Y7H0,0.8386551903932644
C7IW64,0.9928438893795015
A0A804N974,0.9812728785129043
A6MIZ0,0.9786190610819325
A0A3B6KJI1,0.9863152765071201
A0A2K3CYS8,0.9756274593193216
Q35961,0.8880013741706557
A0A494G906,0.976908675333219
A0A2K3D182,0.9726936860960473
A0A3Q7IRA4,0.11277881292767909
Q8LN42,0.952950026428851
A0A2K1JYA5,0.29312976119657663
A9TLY2,0.2089298674241829
A0A0P0XV79,0.9484761940774271
A0A2K3DFN6,0.9929291491964664
A0A804NMY1,0.992608282865829
A3BF50,0.9736378089970066
A0A2K3DX92,0.9776659145870258
A0A3P6B8B3,0.9607974068007249
A0A0P0XYJ7,0.10501924723685524
Q9SJ50,0.9692833855038455
A0A2K1JW07,0.8447845921561282
A0A3Q7GCE0,0.11122242820588822
B3H683,0.9888519095369452
A0A2K3E0I4,0.9795025929891943
A0A2K3D3A8,0.22877117578336242
A0A3B5YSW2,0.9718912387093351
A0A804PFA5,0.9898215744130973
A0A3B5YTH7,0.9850743930308795
Q9FLD3,0.9668349568389094
Q0JD69,0.9264032569787851
A0A804LQR1,0.9643237089015656
Q8H4B9,0.948057797993351
A0A2K1L8V3,0.9668272542351893
A0A8D9GT43,0.9850848453087826
A0A2K3CQS5,0.8581203817238245
A0A3P6CQH4,0.9785054043266262
A0A3P6A5K6,0.9870793711390538
A0A2K1L0J6,0.9766735142717168
B4F9A8,0.9687290358407423
Q69LL0,0.9040059364950284
A0A3B6UBY9,0.9782441975168976
A0A2K3CRN4,0.9790209706433035
A0A8D9LUU9,0.9752322799665568
Q84WC1,0.9884942793968191
F4J4A1,0.9819201807099077
A0A7I4E393,0.9930739051896336
A0A1D6I411,0.9878199930818755
A0A3Q7I9H2,0.6885371657261156
A0A3Q7H1I4,0.9910011900379082
A0A3B6REY2,0.9621527966819384
A0A1D6EYC8,0.9822969350709568
Q7XXG2,0.9848165001859261
A0A2K1IS73,0.44036783954266967
A0A3B6RNL3,0.30736680980964687
Q8VWI2,0.9880314354462992
Q0D802,0.9904756351596465
Q6Z552,0.9876442720093935
A0A8D9GRT8,0.11301514573932123
Q9LG23,0.9798223901683758
B6TJ06,0.891580165742856
A0A2K3DHE4,0.9633960746656155
A0A0P0WT03,0.9345359015452692
A0A1D6I6D3,0.9863008845109466
A0A8D9DE16,0.9869745451846471
A0A0P0WEL7,0.13989978608874487
A0A3B6TZY9,0.981573039712644
A0A8D9GVH5,0.4744839402258015
O04985,0.9371563422829315
A0A0P0VHZ0,0.9754277983520865
A0A2K1JEE7,0.9654473401526122
Q8GUU2,0.9579058518737006
A0A3Q7H395,0.4084016789264049
A0A0N7KLD4,0.9472246002239331
Q5BPM7,0.8463876751586221
A0A3Q7IB17,0.982095839868366
A0A2K3DQF4,0.9848251609983985
A0A804QC22,0.9791750309372702
A0A3B6RI97,0.9640126509391816
A0A3Q7H0R9,0.9706854710661305
A0A2K1J323,0.15390593260153615
A0A3B6FT67,0.9729945333983021
A0A7I4EPX6,0.8124164352622495
A0A3B6RKL2,0.9846304779672523
A0A3B6EC21,0.9581534741861784
A0A3P5YAF5,0.6522935295475476
A0A0P0VP65,0.9806037293199266
A0A1D5UYM7,0.9406607700895552
Q9SH10,0.07499009860607142
A0A3P6C0E4,0.9786418663538453
K4CCD8,0.9702384351727515
A0A804U8S0,0.8165383919471585
A0A0P0VDS9,0.9854726132060571
A0A7I4CS95,0.9732409361755839
A0A3Q7HUR3,0.9750874658688602
Q9LFR7,0.979163879688343
A0A7I4CV42,0.9229022805566487
A0A2K1JFW8,0.9918471288315973
A0A3P6CHG1,0.9777538351507452
A0A8D9GBK6,0.9830098050395607
A0A0P0V2T4,0.9798446143485511
Q6ZL37,0.958952791629533
Q6ZKL9,0.9907741790632332
Q8LJL5,0.9918899060360158
A0A3Q7G317,0.9763008808406762
A0A804RGY4,0.905386759810518
A0A3B6IUI6,0.9671063464309653
A0A2K1J761,0.0615391709572346
A0A3Q7HHC7,0.7208913746137655
A0A3B6JGC8,0.15169964525085797
A0A3B6C3H3,0.9934036700876006
A0A3P5YSD3,0.977446177028171
A0A2K3E745,0.9904140201827797
A0A804LCN3,0.979604567131616
Q8LLM9,0.9220116603415062
A0A3Q7IK11,0.7495507164451174
A0A2K3E3N1,0.9847990762089394
A0A3Q7FH68,0.8343273032551805
Q5ZEJ4,0.9035429764815686
Q6ZJS6,0.9549257875641769
K4D7B2,0.9505217068346181
A0A0P0V7R5,0.9808393255970751
A0A0N7KH26,0.5012560404148336
Q7EZZ0,0.849551603012329
A0A3P6AG95,0.9628607669447274
A0A2K1JKQ8,0.5257220932636556
A0A3P6A9W1,0.9636910210465535
A0A3Q7EWP9,0.6543564138793351
A0A804R8D1,0.9864978330999771
A0A3Q7HRX3,0.6853202296740492
A0A3P6DIG4,0.9813026693293041
Q9SGP6,0.8764628364522898
A0A3B6FTE0,0.9913827567835405
A0A804LMN7,0.7938603588049711
Q8S3C9,0.9760853392764656
A0A804NWJ0,0.24940998137625045
A0A8D9GFZ2,0.9728223296356827
A0A3B6HU55,0.9618329779614156
A0A2K1L0G2,0.978856931782511
Q6ATF1,0.27550736368962225
A0A2K3DCS6,0.9624177308879156
A0A3B6TG92,0.9713956988990673
A0A0P0WCG4,0.5023112904804424
A0A8D9I1Q6,0.959988462890744
A0A2K3DPF1,0.25790907459123047
A0A0P0WVC5,0.14826247389462294
A0A3Q7H9L9,0.9735699069945738
A0A3B6ET36,0.981491877865335
A0A804PQN7,0.9846713845038918
A0A7I4AAT4,0.9756791183821636
A0A3B6KBQ4,0.9723443162830715
A0A3Q7HP06,0.9729311620060754
Q9SPK5,0.9819635746171193
A0A3P6BX17,0.9865884383833233
Q6ZLH4,0.9786169555710247
A0A3P5Y9T6,0.9919805852162602
A8HVC8,0.9800625777765012
A0A804R698,0.9830369388607378
A0A804LER5,0.2180478557718464
A0A2K1IS57,0.11919281727806574
Q9LS55,0.9594089775170311
Q94A15,0.9621991546403481
A0A2K3DQA2,0.9793391446907416
A0A8D9D7A6,0.12724928262024346
A0A3Q7I9V1,0.9588798537251838
F4IZ01,0.9663739206925761
F4I261,0.9589528593149431
A0A3B5ZS70,0.9799905802225556
Q9SS81,0.9760657617222653
A0A2K3CYM7,0.9748959256410501
A0A3B6MKU6,0.9558718832030038
A8IRS4,0.17384706950913095
A0A7I3ZFT4,0.10442948507267569
Q9ZQN8,0.9315753920515993
A0A3B6LLS7,0.9662745744695752
A0A804NMN5,0.8995786962514484
A0A2K3DNT9,0.9808725002476251
A0A2K3DL88,0.9799279431587925
Q8LAM7,0.985894692684013
A0A8D9GWG3,0.27379056997434276
A0A3Q7F401,0.7512290018818675
A0A2K3DTW5,0.9804228221625572
A0A8D9I4Y7,0.9774988911239078
A0A3P6D2F6,0.9867489202559
A0A804QSH9,0.8302491575440761
A0A0P0UYC9,0.9867724286312952
A0A8D9DJ49,0.2621416034033195
A0A3Q7G595,0.9838037165940449
Q10ST1,0.9835887956271903
A0A2K1K2Z9,0.5355947626609343
A8IFZ7,0.9673959224043783
A0A3P6C681,0.08401724373519683
A0A0P0W476,0.9864826744282772
